"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1894125882979356902","Mon Feb 24 20:42:56 +0000 2025","0","Hadirnya Danantara langkah maju hadapi tantangan pembangunan demi bangsa yang adil dan makmur #DanantaraBangunNegeri Danantara Terpercaya","1894125882979356902","","","in","","0","0","0","https://x.com/undefined/status/1894125882979356902","1841746314859839489",
"1893908783753007279","Mon Feb 24 20:42:48 +0000 2025","0","@JhonSitorus_18 bakal ada korupsi lgi di danantara itu pasti. apa lagi kpk. ga boleh ikut cmpur. ladang cuan buat anjing2.","1894125848523149504","","JhonSitorus_18","in","","0","0","0","https://x.com/undefined/status/1894125848523149504","1878488651962994688",
"1894125803455307890","Mon Feb 24 20:42:37 +0000 2025","0","SBY dan Jokowi punya peran penting dalam memastikan kesuksesan Danantara #DanantaraBangunNegeri Danantara Terpercaya","1894125803455307890","","","in","","0","0","0","https://x.com/undefined/status/1894125803455307890","1717468613517725696",
"1894125715219693920","Mon Feb 24 20:42:16 +0000 2025","0","Resmi hadir Danantara jembatani strategi investasi untuk Indonesia lebih maju #DanantaraBangunNegeri Danantara Terpercaya","1894125715219693920","","","in","","0","0","0","https://x.com/undefined/status/1894125715219693920","1687379359005585408",
"1894125677043147123","Mon Feb 24 20:42:07 +0000 2025","0","Melalui Danantara mari kita alirkan investasi ke arah pembangunan yang tepat dan terarah #DanantaraBangunNegeri Danantara Terpercaya","1894125677043147123","","","in","","0","0","0","https://x.com/undefined/status/1894125677043147123","1696718885024940032",
"1894125597598912798","Mon Feb 24 20:41:48 +0000 2025","0","Danantara jadi game changer buat kemandirian ekonomi Indonesia di masa depan #DanantaraBangunNegeri Danantara Terpercaya","1894125597598912798","","","in","","0","0","0","https://x.com/undefined/status/1894125597598912798","1702533581250371584",
"1894125596206301264","Mon Feb 24 20:41:47 +0000 2025","0","DAnantara memberi harapan baru bagi pertumbuhan ekonomi berkelanjutan di Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894125596206301264","","","in","","0","0","0","https://x.com/undefined/status/1894125596206301264","1694974952016125954",
"1894125431306994150","Mon Feb 24 20:41:08 +0000 2025","0","Harapan baru bangkit seiring hadirnya Danantara mari siapkan strategi investasi masa depan #DanantaraBangunNegeri Danantara Terpercaya","1894125431306994150","","","in","","0","0","0","https://x.com/undefined/status/1894125431306994150","1702638219123474432",
"1894125422142788084","Mon Feb 24 20:41:06 +0000 2025","0","Memperkuat ekonomi lokal dengan solusi danantara untuk Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894125422142788084","","","in","","0","0","0","https://x.com/undefined/status/1894125422142788084","1700753548856918016",
"1894001760383242589","Mon Feb 24 20:40:57 +0000 2025","0","@JhonSitorus_18 Pahamkan Danantara sarana ngumpulin duit buat IKN","1894125386382151760","","JhonSitorus_18","in","","0","0","0","https://x.com/undefined/status/1894125386382151760","818554700358291457",
"1894125383081234665","Mon Feb 24 20:40:57 +0000 2025","0","Danantara mengawal transformasi investasi menuju pembangunan strategis #DanantaraBangunNegeri Danantara Terpercaya https://t.co/FRpumRQYoo","1894125383081234665","https://pbs.twimg.com/media/GklI9mEakAAPji1.jpg","","in","","0","0","0","https://x.com/undefined/status/1894125383081234665","1841761381672189952",
"1894125378555555844","Mon Feb 24 20:40:56 +0000 2025","0","Peran Danantara signifikan dalam memenuhi visi besar kemajuan ekonomi Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894125378555555844","","","in","","0","0","0","https://x.com/undefined/status/1894125378555555844","1859110294955716610",
"1894125363241898358","Mon Feb 24 20:40:52 +0000 2025","0","SBY dan Jokowi dukung penuh Danantara demi integritas dan produktivitas ekonomi nasional #DanantaraBangunNegeri Danantara Terpercaya","1894125363241898358","","","in","","0","0","0","https://x.com/undefined/status/1894125363241898358","1701109183905775616",
"1894125347001831684","Mon Feb 24 20:40:48 +0000 2025","0","Dengan Danantara kekayaan negara bisa lebih terarah dan nggak terbuang sia-sia! #DanantaraBangunNegeri Danantara Terpercaya","1894125347001831684","","","in","","0","0","0","https://x.com/undefined/status/1894125347001831684","1688778905858269184",
"1894125292438126968","Mon Feb 24 20:40:35 +0000 2025","0","Setiap potensi sumber daya punya peran penting dalam mendorong ekonomi Indonesia #DanantaraBangunNegeri Danantara Terpercaya","1894125292438126968","","","in","","0","0","0","https://x.com/undefined/status/1894125292438126968","1686290367522742272",
"1894125284003385389","Mon Feb 24 20:40:33 +0000 2025","0","Danantara hadir membawa angin segar dan ide-ide baru bagi pengembangan investasi di tanah air #DanantaraBangunNegeri Danantara Terpercaya","1894125284003385389","","","in","","0","0","0","https://x.com/undefined/status/1894125284003385389","1683327269450940416",
"1894125175119237325","Mon Feb 24 20:40:07 +0000 2025","0","Bersama Danantara wujudkan visi menghadapi tantangan bangsa lewat strategi pengelolaan investasi yang tepat #DanantaraBangunNegeri Danantara Terpercaya https://t.co/P2GErYdhsD","1894125175119237325","https://pbs.twimg.com/media/GklIy-ZbkAIbPSr.jpg","","in","","0","0","0","https://x.com/undefined/status/1894125175119237325","1689862761378201600",
"1894015496724595152","Mon Feb 24 20:40:06 +0000 2025","0","@prromild Danantara yang terkelola dengan baik bisa jadi kekuatan besar buat mendorong ekonomi nasional #DanantaraBangunNegeri Danantara Terpercaya","1894125168647385092","","prromild","in","","0","0","0","https://x.com/undefined/status/1894125168647385092","1694260932179062784",
"1894125110459863086","Mon Feb 24 20:39:52 +0000 2025","0","Investasi negara harus bisa kasih impact nyata makanya ada Danantara #DanantaraBangunNegeri Danantara Terpercaya https://t.co/GJ5Nco1Rwy","1894125110459863086","https://pbs.twimg.com/media/GklIvjhaUAAFlw3.jpg","","in","","0","0","0","https://x.com/undefined/status/1894125110459863086","1812692276994576384",
"1894125064918110459","Mon Feb 24 20:39:41 +0000 2025","0","Hari ini kita saksikan kelahiran Danantara alat vital pembangunan Indonesia ke arah yang lebih baik dan sejahtera #DanantaraBangunNegeri Danantara Terpercaya","1894125064918110459","","","in","","0","0","0","https://x.com/undefined/status/1894125064918110459","1578740021460602886",
"1894124934735302991","Mon Feb 24 20:39:10 +0000 2025","0","Jadikan investasi sebagai solusi masa depan Danantara hadir untuk kelola tantangan pembangunan nasional #DanantaraBangunNegeri Danantara Terpercaya","1894124934735302991","","","in","","0","0","0","https://x.com/undefined/status/1894124934735302991","1703697878970216448",
"1894124885276070012","Mon Feb 24 20:38:58 +0000 2025","0","Sebagai pakar hukum saya melihat Danantara menambah dimensi hukum dalam pengelolaan investasi #DanantaraBangunNegeri Danantara Terpercaya","1894124885276070012","","","in","","0","0","0","https://x.com/undefined/status/1894124885276070012","1786236224770052096",
"1894124836907057663","Mon Feb 24 20:38:46 +0000 2025","0","Danantara harapan baru bagi transformasi ekonomi yang lebih inklusif dan berkembang #DanantaraBangunNegeri Danantara Terpercaya","1894124836907057663","","","in","","0","0","0","https://x.com/undefined/status/1894124836907057663","1686964663664431104",
"1894015496724595152","Mon Feb 24 20:38:43 +0000 2025","0","@prromild Kita percaya sama Danantara ekonomi nasional bisa bergerak lebih cepat #DanantaraBangunNegeri Danantara Terpercaya","1894124821258326137","","prromild","in","","0","0","0","https://x.com/undefined/status/1894124821258326137","1819301101516345346",
"1894124764828246238","Mon Feb 24 20:38:29 +0000 2025","0","Kepercayaan pada investasi domestik meningkat Danantara memainkan peran vital #DanantaraBangunNegeri Danantara Terpercaya","1894124764828246238","","","in","","0","0","0","https://x.com/undefined/status/1894124764828246238","1709449242006470656",
"1894124738294734995","Mon Feb 24 20:38:23 +0000 2025","0","Danantara pastiin semua investasi negara berjalan sesuai rencana #DanantaraBangunNegeri Danantara Terpercaya","1894124738294734995","","","in","","0","0","0","https://x.com/undefined/status/1894124738294734995","1696382005972533248",
